1	3.8770
2	3.1921
3	3.0279
4	3.5549
5	3.2955
6	3.5655
7	3.7995
8	3.9941
9	3.9051
10	3.8105
11	3.8406
12	4.3880
13	3.4177
14	3.9670
15	3.7790
16	3.1825
17	3.1189
18	2.7916
19	3.9308
20	3.3934
21	2.7663
22	4.1525
23	4.1279
24	3.4455
25	3.4428
26	3.4457
27	3.1123
28	3.9296
29	2.6690
30	3.9226
31	3.6315
32	3.7921
33	3.4515
34	2.9500
35	2.1429
36	1.9833
37	2.2667
38	3.0272
39	3.2619
40	2.8815
41	3.0932
42	3.8036
43	3.0050
44	3.3131
45	4.0597
46	3.5833
47	3.6010
48	4.0973
49	3.3224
50	4.3576
51	3.4656
52	3.7900
53	2.9557
54	3.2250
55	3.7045
56	4.0501
57	3.9950
58	3.6475
59	4.0660
60	4.0132
61	3.8788
62	3.1277
63	3.1088
64	4.4443
65	3.5290
66	3.5497
67	3.0473
68	3.4171
69	3.8535
70	3.6592
71	3.7816
72	3.1963
73	3.4706
74	3.1500
75	3.0000
76	3.4124
77	3.2744
78	2.4577
79	4.0435
80	2.7508
81	3.5562
82	3.7188
83	4.0625
84	2.9750
85	3.0203
86	3.9388
87	3.9132
88	3.5399
89	4.1381
90	3.0518
91	3.5785
92	3.6191
93	3.7263
94	3.0896
95	3.8118
96	4.0077
97	3.7922
98	4.2896
99	3.7049
100	4.1558
101	3.2605
102	3.1332
103	2.0682
104	1.5000
105	2.5649
106	2.8862
107	3.5209
108	3.0863
109	3.4322
110	2.5146
111	3.4897
112	2.4780
113	4.1250
114	4.4478
115	3.6000
116	3.8271
117	3.6922
118	3.2154
119	4.5000
120	2.2354
121	3.4457
122	2.3358
123	3.2355
124	4.0518
125	3.5533
126	3.7874
127	4.2850
128	3.5361
129	3.8214
130	2.2539
131	3.7269
132	4.0764
133	3.8688
134	4.2960
135	3.9704
136	4.1253
137	3.9023
138	2.6534
139	2.7800
140	3.2128
141	3.4981
142	3.0629
143	3.7675
144	3.8727
145	2.4506
146	2.6429
147	3.4698
148	3.2021
149	3.0038
150	3.8308
151	3.6326
152	3.6138
153	3.7869
154	3.7436
155	3.1188
156	3.9713
157	3.6816
158	2.5960
159	3.2447
160	3.4758
161	3.4819
162	3.5514
163	3.5530
164	3.5861
165	4.1266
166	4.1791
167	2.9866
168	4.0664
169	4.4582
170	4.1768
171	3.8666
172	4.2006
173	4.1684
174	4.2502
175	3.7992
176	3.9480
177	3.8679
178	4.3432
179	3.9115
180	4.0450
181	4.0076
182	3.9538
183	4.0291
184	3.4417
185	4.1002
186	3.8370
187	4.1862
188	3.6757
189	4.1060
190	4.1362
191	4.1655
192	4.1300
193	3.9192
194	4.0569
195	3.9338
196	3.9156
197	4.1029
198	4.0091
199	4.1776
200	3.8235
201	3.5147
202	3.7631
203	3.8624
204	3.8343
205	3.9936
206	3.3830
207	3.8083
208	3.9481
209	3.8977
210	3.9305
211	3.9126
212	3.4479
213	3.9824
214	3.3501
215	3.6978
216	3.9077
217	3.1587
218	3.4566
219	3.1667
220	3.3556
221	3.7409
222	3.6658
223	4.1986
224	3.7500
225	2.9097
226	3.3541
227	3.2821
228	3.8149
229	3.1021
230	3.4456
231	2.6836
232	3.2159
233	3.2899
234	3.7755
235	2.8469
236	3.6660
237	3.7128
238	3.8774
239	3.5133
240	2.7890
241	3.5413
242	3.9914
243	2.4412
244	3.1687
245	3.1052
246	3.9322
247	1.5000
248	3.6746
249	3.2537
250	3.4846
251	4.1592
252	2.9451
253	3.6606
254	2.4367
255	3.3661
256	3.5834
257	3.7458
258	3.8013
259	2.6795
260	2.5761
261	2.5603
262	3.6944
263	2.0682
264	2.7452
265	3.8676
266	2.7222
267	3.1071
268	3.7915
269	3.9278
270	3.5926
271	3.2297
272	4.2660
273	3.5602
274	3.4970
275	4.0140
276	3.6989
277	3.4682
278	3.2433
279	3.2916
280	3.1871
281	3.1556
282	3.6844
283	3.7166
284	3.1616
285	4.2712
286	3.6549
287	3.5934
288	3.4374
289	2.9905
290	3.1135
291	3.3740
292	3.6681
293	3.8021
294	3.1522
295	3.4007
296	3.5000
297	3.9615
298	3.7635
299	2.9402
300	3.6310
301	3.3049
302	4.1610
303	3.6874
304	3.5424
305	3.6445
306	3.9465
307	3.4989
308	3.0000
309	2.7812
310	3.5977
311	3.6653
312	3.1648
313	4.2466
314	1.0000
315	4.1044
316	4.1928
317	3.9197
318	4.4671
319	3.2847
320	4.0455
321	3.1269
322	3.0874
323	2.9276
324	3.1361
325	2.5364
326	3.3500
327	3.3721
328	3.4242
329	3.3097
330	3.0096
331	3.5401
332	3.4634
333	3.5926
334	3.3621
335	2.7500
336	2.6391
337	3.0260
338	2.6553
339	3.2720
340	3.5863
341	3.0625
342	2.9094
343	3.1154
344	3.6541
345	3.3952
346	3.6418
347	3.5084
348	3.3083
349	2.9021
350	3.1507
351	2.7000
352	2.2222
353	2.3334
354	3.4813
355	2.9710
356	3.3777
357	4.2914
358	2.6154
359	3.4870
360	3.2000
361	3.5000
362	2.8128
363	2.7182
364	2.8722
365	3.2275
366	3.3369
367	3.4493
368	1.9021
369	2.6372
370	2.8129
371	3.1631
372	3.5250
373	2.8958
374	2.2833
375	1.9269
376	2.8285
377	2.2024
378	3.7260
379	2.9627
380	3.3411
381	3.5500
382	3.5897
383	2.1932
384	2.7828
385	3.5636
386	2.8213
387	3.3674
388	2.3959
389	3.4460
390	3.2000
391	2.7454
392	3.5538
393	3.4114
394	3.3334
395	2.6058
396	2.7995
397	2.5000
398	2.0327
399	3.3022
400	2.7222
401	2.8026
402	3.4633
403	3.4280
404	3.6337
405	3.3135
406	2.4484
407	2.5109
408	4.4853
409	3.1429
410	3.1118
411	2.9170
412	2.4107
413	2.6202
414	3.5491
415	2.8334
416	3.4790
417	3.0938
418	3.5837
419	3.7317
420	3.6778
421	3.5985
422	2.9085
423	3.8232
424	1.3167
425	3.7508
426	2.8077
427	4.2943
428	3.8310
429	3.9453
430	3.9965
431	3.5507
432	3.7695
433	3.6894
434	3.8389
435	3.9450
436	3.5228
437	1.0000
438	1.2500
439	1.0000
