1	3.89344
2	3.33333
3	2.90698
4	3.49107
5	3.23684
6	3.41667
7	3.82447
8	3.95283
9	3.8253
10	3.98
11	3.75926
12	4.41935
13	3.4023
14	3.95556
15	3.74667
16	3.47619
17	3.14894
18	2.75
19	4.18421
20	3.22581
21	2.95122
22	4.09272
23	4
24	3.38554
25	3.42754
26	3.35294
27	3.03226
28	3.96528
29	2.53448
30	4.09524
31	3.69333
32	3.8
33	3.42222
34	3.5
35	2.28571
36	1.66667
37	2.33333
38	3.18868
39	3.21951
40	2.73077
41	3.14286
42	3.7971
43	3.05556
44	3.21429
45	3.93023
46	3.33333
47	3.67164
48	4.13208
49	3.28571
50	4.37829
51	3.56757
52	3.58
53	2.98276
54	3.11111
55	3.70886
56	3.91713
57	3.89474
58	3.66234
59	3.90698
60	4.09091
61	4
62	3.28986
63	3.26316
64	4.42857
65	3.42308
66	3.52439
67	2.92157
68	3.36364
69	3.85256
70	3.63717
71	3.8018
72	3.09091
73	3.5
74	3.5
76	3.48
77	3.25
78	2.35294
79	4.06145
80	2.63333
81	3.57143
82	3.76296
83	4.06818
84	2.75
85	2.81481
86	3.96203
87	4.01562
88	3.53982
89	4.16667
90	2.97872
91	3.76
92	3.66667
93	3.76923
94	3
95	3.82759
96	4
97	3.77236
98	4.28804
99	3.60976
100	4.10196
101	3.27778
102	3.23077
103	2.5
104	2
105	2.54839
106	2.89744
107	3.66667
108	2.88235
109	3.38806
110	2.46667
111	3.43919
112	2.38462
113	4
114	4.44828
115	3.2
116	3.7971
117	3.64865
118	3.20395
119	4
120	2.21429
121	3.37815
122	2.38596
123	3.24528
124	4.03571
125	3.65354
126	3.71053
127	4.25909
128	3.58824
129	3.83333
130	2.28571
131	3.66667
132	4.05983
133	3.78313
134	4.27027
135	3.85496
136	4.17647
137	3.8046
138	3.125
139	2.8
140	3.2069
141	3.5122
142	2.92593
143	3.83333
144	3.82787
145	2.54839
146	3
147	3.36957
148	3.18033
149	3.09091
150	3.85915
151	3.60714
152	3.82222
153	3.71429
154	3.7
155	2.98182
156	3.84615
157	3.55172
158	2.28571
159	3.05455
160	3.55172
161	3.41818
162	3.46
163	3.52273
164	3.51389
165	3.94286
166	4.33333
167	2.825
168	4.0679
169	4.6129
170	4.04839
171	3.73333
172	4.30526
173	4.20109
174	4.28829
175	3.68182
176	3.92517
177	3.76712
178	4.375
179	3.85088
180	4.0991
181	4.01533
182	4
183	3.95556
184	3.31746
185	4.09483
186	3.75397
