1	3.8934
2	3.3333
3	2.9070
4	3.4911
5	3.2368
6	3.4167
7	3.8245
8	3.9528
9	3.8253
10	3.9800
11	3.7593
12	4.4194
13	3.4023
14	3.9556
15	3.7467
16	3.4762
17	3.1489
18	2.7500
19	4.1842
20	3.2258
21	2.9512
22	4.0927
23	4.0000
24	3.3855
25	3.4275
26	3.3529
27	3.0323
28	3.9653
29	2.5345
30	4.0952
31	3.6933
32	3.8000
33	3.4222
34	3.5000
35	2.2857
36	1.6667
37	2.3333
38	3.1887
39	3.2195
40	2.7308
41	3.1429
42	3.7971
43	3.0556
44	3.2143
45	3.9302
46	3.3333
47	3.6716
48	4.1321
49	3.2857
50	4.3783
51	3.5676
52	3.5800
53	2.9828
54	3.1111
55	3.7089
56	3.9171
57	3.8947
58	3.6623
59	3.9070
60	4.0909
61	4.0000
62	3.2899
63	3.2632
64	4.4286
65	3.4231
66	3.5244
67	2.9216
68	3.3636
69	3.8526
70	3.6372
71	3.8018
72	3.0909
73	3.5000
74	3.5000
76	3.4800
77	3.2500
78	2.3529
79	4.0615
80	2.6333
81	3.5714
82	3.7630
83	4.0682
84	2.7500
85	2.8148
86	3.9620
87	4.0156
88	3.5398
89	4.1667
90	2.9787
91	3.7600
92	3.6667
93	3.7692
94	3.0000
95	3.8276
96	4.0000
97	3.7724
98	4.2880
99	3.6098
100	4.1020
101	3.2778
102	3.2308
103	2.5000
104	2.0000
105	2.5484
106	2.8974
107	3.6667
108	2.8824
109	3.3881
110	2.4667
111	3.4392
112	2.3846
113	4.0000
114	4.4483
115	3.2000
116	3.7971
117	3.6486
118	3.2039
119	4.0000
120	2.2143
121	3.3782
122	2.3860
123	3.2453
124	4.0357
125	3.6535
126	3.7105
127	4.2591
128	3.5882
129	3.8333
130	2.2857
131	3.6667
132	4.0598
133	3.7831
134	4.2703
135	3.8550
136	4.1765
137	3.8046
138	3.1250
139	2.8000
140	3.2069
141	3.5122
142	2.9259
143	3.8333
144	3.8279
145	2.5484
146	3.0000
147	3.3696
148	3.1803
149	3.0909
150	3.8592
151	3.6071
152	3.8222
153	3.7143
154	3.7000
155	2.9818
156	3.8462
157	3.5517
158	2.2857
159	3.0545
160	3.5517
161	3.4182
162	3.4600
163	3.5227
164	3.5139
165	3.9429
166	4.3333
167	2.8250
168	4.0679
169	4.6129
170	4.0484
171	3.7333
172	4.3053
173	4.2011
174	4.2883
175	3.6818
176	3.9252
177	3.7671
178	4.3750
179	3.8509
180	4.0991
181	4.0153
182	4.0000
183	3.9556
184	3.3175
185	4.0948
186	3.7540
187	4.1885
188	3.7692
189	4.0303
190	4.1538
191	4.1920
192	3.9508
193	3.8941
194	4.0000
195	3.8477
196	3.8548
197	3.9661
198	4.1587
199	4.2375
200	3.8532
201	3.5000
202	3.7838
203	3.8049
204	3.7486
205	3.9873
206	3.4583
207	3.6452
208	3.8962
209	3.7253
210	3.9281
211	3.8932
212	3.6458
213	3.9365
214	3.3273
215	3.6827
216	3.8731
217	3.1311
218	3.4699
219	3.2373
220	3.4444
221	3.8000
222	3.5773
223	4.1765
224	4.0000
225	2.8772
226	3.3750
227	3.2442
228	3.8281
229	3.0000
230	3.3814
231	2.6528
232	3.1429
233	3.2941
234	3.7092
235	2.8919
236	3.9474
237	3.6515
238	3.7231
239	3.5135
240	2.8312
241	3.5094
242	4.0000
243	2.3824
244	3.1200
245	3.1473
246	3.8333
247	1.0000
248	3.6456
249	3.1304
250	3.5618
251	3.8667
252	3.0000
253	3.8667
254	2.5135
255	3.4878
256	3.5000
257	3.7469
258	3.7593
259	2.8333
260	2.5522
261	2.5417
262	3.8889
263	1.5000
264	2.8367
265	3.8980
266	2.4444
267	2.5000
268	3.8168
269	3.8882
270	3.6620
271	3.2655
272	4.1845
273	3.4000
274	3.6392
275	3.9720
276	3.6291
277	3.5152
278	3.0938
279	3.2500
280	3.2791
281	3.2985
282	3.7949
283	3.7391
284	3.1509
285	4.2045
286	3.6848
287	3.6286
288	3.3689
289	2.8794
290	3.0870
291	3.4754
292	3.6562
293	3.8101
294	3.2053
295	3.4500
296	3.0000
297	3.9231
298	3.7000
299	2.8500
300	3.6339
301	3.2735
302	4.1677
303	3.6324
304	3.4878
305	3.7209
306	3.9130
307	3.5789
308	3.1000
309	3.3125
310	3.6282
311	3.7500
312	3.0732
313	4.2679
314	1.0000
315	4.0465
316	4.0926
317	3.9773
318	4.5541
319	3.4156
320	4.0000
321	3.0909
322	3.0796
323	2.9848
324	3.1379
325	2.4808
326	3.4200
327	3.4516
328	3.4040
329	3.4615
330	3.1304
331	3.5088
332	3.4925
333	3.6772
334	3.2727
335	2.8333
336	2.4783
337	3.1429
338	2.7292
339	3.1154
340	3.5269
341	3.0000
342	2.8500
343	3.0000
344	3.6296
345	3.4571
346	3.6066
347	3.5775
348	3.2000
349	2.9375
350	3.1765
351	2.9000
352	1.9444
353	2.6667
354	3.4375
355	2.6087
356	3.4510
357	4.2857
358	2.6154
359	3.5455
360	3.2000
361	3.4000
362	2.9333
363	2.8000
364	3.3000
365	3.0741
366	3.1739
367	3.5652
368	1.9375
369	2.6538
370	2.7857
371	3.2353
372	3.5500
373	2.9091
374	2.1667
375	2.1538
376	2.8000
377	2.8333
378	3.6964
379	2.8421
380	3.2459
381	3.3800
382	3.5294
383	2.6364
384	2.7778
385	3.5455
386	2.7708
387	3.2069
388	2.3750
389	3.4375
390	2.8000
391	2.7241
392	3.7188
393	3.4184
394	3.0000
395	2.7600
396	2.6957
397	2.2500
398	2.1765
399	3.4000
400	2.7778
401	2.7368
402	3.4321
403	3.4316
404	3.4737
405	3.3371
406	2.4167
407	2.4762
408	4.5667
409	3.3143
410	2.9315
411	2.9452
412	2.5814
413	2.5217
414	3.6538
415	3.0000
416	3.4444
417	2.9444
418	3.5507
419	3.6633
420	3.5778
421	3.6304
422	2.7059
423	3.6957
424	1.3333
425	3.8421
426	3.0000
427	4.2586
428	3.6094
429	3.8462
430	3.9318
431	3.4783
432	3.7978
433	3.5647
434	3.8158
435	3.8812
436	3.4091
437	1.0000
438	1.5000
439	1.0000
440	2.0000
441	2.6562
442	2.0000
443	3.7397
444	2.7500
445	3.6667
446	2.3333
447	3.3016
448	3.4000
449	2.9077
450	2.0741
451	3.1789
452	2.4444
453	2.2857
454	3.6667
455	3.1842
456	2.1818
457	2.0769
458	3.0952
459	3.9333
460	3.1000
461	3.6786
462	3.9420
463	3.5625
464	3.5000
465	3.4318
466	3.3793
467	3.6087
468	3.3243
469	3.8519
470	3.7193
471	3.5932
472	3.1136
473	3.1818
474	4.2065
475	3.8689
476	3.0946
477	3.2075
478	4.1154
479	4.2840
480	4.3708
481	4.1176
482	3.8769
483	4.4000
484	4.1286
485	3.8276
486	4.0000
487	4.1818
488	4.2333
489	4.1600
490	4.0455
491	3.8667
492	3.7333
493	4.1333
494	4.0000
495	3.6000
496	4.0846
497	3.9118
498	4.1266
499	3.9062
500	4.0909
501	3.3571
502	3.7778
503	3.6111
504	3.8305
505	4.0606
506	3.7917
507	3.8269
508	3.5714
509	3.8438
510	3.9000
511	4.1868
512	3.9615
